Index,geohash,day,timestamp,demand,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather,lat,lon
15524,qp03mu,48,4.3,0.033947623,Residential,2,Not Allowed,Yes,9.163189407,Rainy,-5.38055419921875,90.6097412109375
15525,qp03qh,48,4.3,0.063830107,Residential,3,Allowed,Yes,13.19094953,Rainy,-5.38055419921875,90.6207275390625
15526,qp03qk,48,4.3,0.014226449,Residential,2,Not Allowed,Yes,29.27109278,Sunny,-5.38055419921875,90.6317138671875
15527,qp03qs,48,4.3,0.117537454,Residential,3,Allowed,Yes,20.94564674,Sunny,-5.38055419921875,90.6427001953125
15528,qp03qu,48,4.3,0.129487659,Residential,3,Allowed,Yes,16.02932109,Foggy,-5.38055419921875,90.6536865234375
15529,qp03rh,48,4.3,0.080517572,Residential,2,Not Allowed,Yes,7.560029801,Rainy,-5.38055419921875,90.6646728515625
15530,qp03rk,48,4.3,0.055481672,Residential,2,Not Allowed,Yes,11.00309452,Rainy,-5.38055419921875,90.6756591796875
15531,qp03rs,48,4.3,0.021764487,Residential,2,Not Allowed,Yes,12.623651254999999,Sunny,-5.38055419921875,90.6866455078125
15532,qp03ru,48,4.3,0.098486657,Residential,3,Allowed,Yes,14.24420799,Foggy,-5.38055419921875,90.6976318359375
15533,qp092h,48,4.3,0.166703006,Residential,2,Not Allowed,Yes,11.58163786,Rainy,-5.38055419921875,90.7086181640625
15534,qp092k,48,4.3,0.26447984,Street,1,Not Allowed,Yes,10.86931165,Rainy,-5.38055419921875,90.7196044921875
15535,qp092s,48,4.3,0.053745169,Residential,1,Not Allowed,No,16.6198827,Foggy,-5.38055419921875,90.7305908203125
15536,qp093u,48,4.3,0.033224088,Residential,1,Not Allowed,No,20.22945865,Sunny,-5.38055419921875,90.7855224609375
15537,qp096h,48,4.3,0.042419467,Residential,1,Not Allowed,No,21.37421225,Sunny,-5.38055419921875,90.7965087890625
15538,qp096k,48,4.3,0.02313085,Residential,3,Allowed,Yes,17.99761965,Foggy,-5.38055419921875,90.8074951171875
15539,qp096s,48,4.3,0.051315405,Residential,2,Not Allowed,Yes,18.55611397,Foggy,-5.38055419921875,90.8184814453125
15540,qp096u,48,4.3,0.434970035,Highway,2,Allowed,No,18.15825323,Foggy,-5.38055419921875,90.8294677734375
15541,qp097h,48,4.3,0.014981908,Residential,2,Not Allowed,Yes,19.02608874,Sunny,-5.38055419921875,90.8404541015625
15542,qp097k,48,4.3,0.029845422,Residential,3,Allowed,Yes,15.9851373,Foggy,-5.38055419921875,90.8514404296875
15543,qp097s,48,4.3,0.295164286,Street,1,Not Allowed,Yes,19.35715575,Sunny,-5.38055419921875,90.8624267578125
15544,qp097u,48,4.3,0.230308338,Street,1,Not Allowed,Yes,19.02645665,Sunny,-5.38055419921875,90.8734130859375
15545,qp09ku,48,4.3,0.010065339,Residential,3,Allowed,Yes,24.96174722,Sunny,-5.38055419921875,90.9173583984375
15546,qp09ms,48,4.3,0.004280416,Residential,3,Allowed,Yes,23.44428438,Sunny,-5.38055419921875,90.9503173828125
15547,qp09mu,48,4.3,0.002889394,Residential,1,Not Allowed,No,21.84333391,Sunny,-5.38055419921875,90.9613037109375
15548,qp03mm,48,4.3,0.008998138,Residential,1,Not Allowed,No,6.955141732,Snowy,-5.37506103515625,90.5877685546875
15549,qp03mt,48,4.3,0.048478781,Residential,3,Allowed,Yes,15.81752937,Foggy,-5.37506103515625,90.5987548828125
15550,qp03mv,48,4.3,0.058633529,Residential,1,Not Allowed,No,17.03869702,Foggy,-5.37506103515625,90.6097412109375
15551,qp03qj,48,4.3,0.148459902,Residential,3,Allowed,Yes,21.71727582,Sunny,-5.37506103515625,90.6207275390625
15552,qp03qm,48,4.3,0.12074024,Residential,1,Not Allowed,No,22.39149118,Sunny,-5.37506103515625,90.6317138671875
15553,qp03qv,48,4.3,0.078029697,Residential,1,Not Allowed,No,26.20054557,Sunny,-5.37506103515625,90.6536865234375
15554,qp03rj,48,4.3,0.066505535,Residential,2,Not Allowed,Yes,0.440490098,Snowy,-5.37506103515625,90.6646728515625
15555,qp03rm,48,4.3,0.129265825,Residential,1,Not Allowed,No,18.82661125,Foggy,-5.37506103515625,90.6756591796875
15556,qp03rt,48,4.3,0.182909309,Residential,2,Not Allowed,Yes,20.09086441,Sunny,-5.37506103515625,90.6866455078125
15557,qp03rv,48,4.3,0.145246214,Residential,1,Not Allowed,No,18.5486531,Foggy,-5.37506103515625,90.6976318359375
15558,qp092j,48,4.3,0.193612581,Residential,1,Not Allowed,No,10.87325785,Rainy,-5.37506103515625,90.7086181640625
15559,qp092m,48,4.3,0.239232559,Street,1,Not Allowed,Yes,17.21521311,Foggy,-5.37506103515625,90.7196044921875
15560,qp092t,48,4.3,0.105710658,Residential,2,Not Allowed,Yes,16.34790137,Foggy,-5.37506103515625,90.7305908203125
15561,qp093t,48,4.3,0.04571525,Residential,2,Not Allowed,Yes,31.14731838,Sunny,-5.37506103515625,90.7745361328125
15562,qp093v,48,4.3,0.056560867,Residential,3,Allowed,Yes,24.939639865,Sunny,-5.37506103515625,90.7855224609375
15563,qp096j,48,4.3,0.073863196,Residential,1,Not Allowed,No,18.73196135,Foggy,-5.37506103515625,90.7965087890625
15564,qp096m,48,4.3,0.060124452,Residential,3,Allowed,Yes,26.23374164,Sunny,-5.37506103515625,90.8074951171875
15565,qp096t,48,4.3,0.270319061,Street,1,Not Allowed,Yes,17.34144021,Foggy,-5.37506103515625,90.8184814453125
15566,qp096v,48,4.3,1.0,Highway,2,Allowed,No,10.47694605,Rainy,-5.37506103515625,90.8294677734375
15567,qp097t,48,4.3,0.03420902,Residential,2,Not Allowed,Yes,28.6298572,Sunny,-5.37506103515625,90.8624267578125
15568,qp097v,48,4.3,0.332055719,Street,1,Not Allowed,Yes,21.16748018,Sunny,-5.37506103515625,90.8734130859375
15569,qp09kj,48,4.3,0.020185085,Residential,3,Allowed,Yes,8.225620946,Rainy,-5.37506103515625,90.8843994140625
15570,qp09kt,48,4.3,0.059754082,Residential,1,Not Allowed,No,16.87581177,Foggy,-5.37506103515625,90.9063720703125
15571,qp09kv,48,4.3,0.179224291,Residential,1,Not Allowed,No,17.65872827,Foggy,-5.37506103515625,90.9173583984375
15572,qp03mq,48,4.3,0.006041411,Residential,2,Not Allowed,Yes,25.49583111,Sunny,-5.36956787109375,90.5877685546875
15573,qp03mw,48,4.3,0.040920761,Residential,2,Not Allowed,Yes,10.43255868,Rainy,-5.36956787109375,90.5987548828125
15574,qp03my,48,4.3,0.056689447,Residential,1,Not Allowed,No,12.84205204,Rainy,-5.36956787109375,90.6097412109375
15575,qp03qn,48,4.3,0.016151111,Residential,1,Not Allowed,No,13.56459874,Rainy,-5.36956787109375,90.6207275390625
15576,qp03qq,48,4.3,0.048228795,Residential,1,Not Allowed,No,17.86750097,Foggy,-5.36956787109375,90.6317138671875
15577,qp03qy,48,4.3,0.178465111,Residential,1,Not Allowed,No,19.86609274,Sunny,-5.36956787109375,90.6536865234375
15578,qp03rn,48,4.3,0.00184387,Residential,2,Not Allowed,Yes,12.36896848,Rainy,-5.36956787109375,90.6646728515625
15579,qp03rq,48,4.3,0.049921388,Residential,2,Not Allowed,Yes,10.88298929,Rainy,-5.36956787109375,90.6756591796875
15580,qp03rw,48,4.3,0.138154595,Residential,1,Not Allowed,No,18.34113983,Foggy,-5.36956787109375,90.6866455078125
15581,qp03ry,48,4.3,0.125056516,Residential,2,Not Allowed,Yes,12.48604194,Rainy,-5.36956787109375,90.6976318359375
15582,qp092n,48,4.3,0.173575269,Residential,3,Allowed,Yes,21.44572678,Sunny,-5.36956787109375,90.7086181640625
15583,qp092q,48,4.3,0.294769211,Street,1,Not Allowed,Yes,24.57375323,Sunny,-5.36956787109375,90.7196044921875
15584,qp092w,48,4.3,0.259034157,Street,1,Not Allowed,Yes,28.22390371,Sunny,-5.36956787109375,90.7305908203125
15585,qp093w,48,4.3,0.260875134,Street,1,Not Allowed,Yes,17.55416162,Foggy,-5.36956787109375,90.7745361328125
15586,qp093y,48,4.3,0.123564205,Residential,1,Not Allowed,No,14.60680867,Foggy,-5.36956787109375,90.7855224609375
15587,qp096n,48,4.3,0.215552073,Residential,2,Not Allowed,Yes,8.076775382,Rainy,-5.36956787109375,90.7965087890625
15588,qp096q,48,4.3,0.735002892,Highway,3,Allowed,Yes,17.29915479,Foggy,-5.36956787109375,90.8074951171875
15589,qp096w,48,4.3,0.271166008,Street,1,Not Allowed,Yes,16.95541989,Foggy,-5.36956787109375,90.8184814453125
15590,qp096y,48,4.3,0.448066102,Highway,4,Allowed,Yes,25.5897267,Sunny,-5.36956787109375,90.8294677734375
15591,qp097w,48,4.3,0.028200069,Residential,1,Not Allowed,No,33.58063788,Sunny,-5.36956787109375,90.8624267578125
15592,qp097y,48,4.3,0.129853736,Residential,1,Not Allowed,No,10.31001422,Rainy,-5.36956787109375,90.8734130859375
15593,qp09kw,48,4.3,0.004504775,Residential,3,Allowed,Yes,13.467687155,Sunny,-5.36956787109375,90.9063720703125
15594,qp09ky,48,4.3,0.040023423,Residential,3,Allowed,Yes,16.62536009,Foggy,-5.36956787109375,90.9173583984375
15595,qp09mn,48,4.3,0.007330893,Residential,3,Allowed,Yes,8.645763319,Rainy,-5.36956787109375,90.9283447265625
15596,qp03mx,48,4.3,0.001550951,Residential,1,Not Allowed,No,17.63443091,Foggy,-5.36407470703125,90.5987548828125
15597,qp03mz,48,4.3,0.044938118,Residential,2,Not Allowed,Yes,10.44061645,Rainy,-5.36407470703125,90.6097412109375
15598,qp03rp,48,4.3,0.040345556,Residential,3,Allowed,Yes,15.42570231,Foggy,-5.36407470703125,90.6646728515625
15599,qp03rr,48,4.3,0.058363652,Residential,3,Allowed,Yes,10.81789305,Rainy,-5.36407470703125,90.6756591796875
15600,qp03rx,48,4.3,0.048894963,Residential,1,Not Allowed,No,18.92227646,Foggy,-5.36407470703125,90.6866455078125
15601,qp03rz,48,4.3,0.084952124,Residential,1,Not Allowed,No,2.637452758,Snowy,-5.36407470703125,90.6976318359375
15602,qp092p,48,4.3,0.073885407,Residential,2,Not Allowed,Yes,14.30797452,Foggy,-5.36407470703125,90.7086181640625
15603,qp092r,48,4.3,0.173093491,Residential,2,Not Allowed,Yes,15.34059329,Foggy,-5.36407470703125,90.7196044921875
15604,qp092x,48,4.3,0.137591636,Residential,2,Not Allowed,Yes,19.23315937,Sunny,-5.36407470703125,90.7305908203125
15605,qp093p,48,4.3,0.033240003,Residential,2,Not Allowed,Yes,-1.757470332,Snowy,-5.36407470703125,90.7525634765625
15606,qp093r,48,4.3,0.09225146,Residential,2,Not Allowed,Yes,27.29239311,Sunny,-5.36407470703125,90.7635498046875
15607,qp093x,48,4.3,0.200236815,Residential,2,Not Allowed,Yes,22.77604984,Sunny,-5.36407470703125,90.7745361328125
15608,qp093z,48,4.3,0.019263547,Residential,1,Not Allowed,No,1.327052513,Snowy,-5.36407470703125,90.7855224609375
15609,qp096p,48,4.3,0.085237676,Unknown,3,Allowed,Yes,26.18223866,Sunny,-5.36407470703125,90.7965087890625
15610,qp096r,48,4.3,1.0,Highway,5,Allowed,No,18.16666487,Foggy,-5.36407470703125,90.8074951171875
15611,qp096x,48,4.3,0.874256625,Highway,3,Allowed,Yes,4.931172816,Snowy,-5.36407470703125,90.8184814453125
15612,qp096z,48,4.3,0.529163815,Highway,2,Allowed,No,26.47605686,Sunny,-5.36407470703125,90.8294677734375
15613,qp097z,48,4.3,0.025513453,Residential,1,Not Allowed,No,19.57969551,Sunny,-5.36407470703125,90.8734130859375
15614,qp09kr,48,4.3,0.009430174,Residential,3,Allowed,Yes,13.97219276,Rainy,-5.36407470703125,90.8953857421875
15615,qp09kx,48,4.3,0.075156968,Residential,2,Not Allowed,Yes,16.95186831,Foggy,-5.36407470703125,90.9063720703125
15616,qp09kz,48,4.3,0.328520327,Street,1,Not Allowed,Yes,19.69794175,Sunny,-5.36407470703125,90.9173583984375
15617,qp09mp,48,4.3,0.043681197,Residential,2,Not Allowed,Yes,18.96737749,Unknown,-5.36407470703125,90.9283447265625
15618,qp09mr,48,4.3,0.016597378,Residential,1,Not Allowed,No,8.953905084,Rainy,-5.36407470703125,90.9393310546875
15619,qp09mx,48,4.3,0.035933464,Residential,2,Not Allowed,Yes,18.74843747,Foggy,-5.36407470703125,90.9503173828125
15620,qp03t2,48,4.3,0.007274908,Residential,2,Not Allowed,Yes,14.4980769,Foggy,-5.35858154296875,90.5877685546875
15621,qp03t8,48,4.3,0.051447747,Residential,1,Not Allowed,No,-0.233049778,Snowy,-5.35858154296875,90.5987548828125
15622,qp03tb,48,4.3,0.075289244,Residential,1,Not Allowed,No,6.497716505,Snowy,-5.35858154296875,90.6097412109375
15623,qp03w0,48,4.3,0.035423793,Residential,3,Allowed,Yes,14.59586939,Foggy,-5.35858154296875,90.6207275390625
15624,qp03w8,48,4.3,0.157015619,Residential,1,Not Allowed,No,14.40365863,Snowy,-5.35858154296875,90.6427001953125
15625,qp03wb,48,4.3,0.002034257,Residential,3,Allowed,Yes,14.21144787,Foggy,-5.35858154296875,90.6536865234375
15626,qp03x0,48,4.3,0.016259372,Residential,3,Allowed,Yes,23.84049786,Sunny,-5.35858154296875,90.6646728515625
15627,qp03x2,48,4.3,0.112513878,Residential,2,Not Allowed,Yes,27.42043226,Sunny,-5.35858154296875,90.6756591796875
15628,qp03x8,48,4.3,0.089211565,Residential,3,Allowed,Yes,15.60090177,Foggy,-5.35858154296875,90.6866455078125
15629,qp03xb,48,4.3,0.080056852,Residential,3,Allowed,Yes,22.41360601,Sunny,-5.35858154296875,90.6976318359375
15630,qp0980,48,4.3,0.049942366,Residential,3,Allowed,Yes,19.40756336,Sunny,-5.35858154296875,90.7086181640625
15631,qp0982,48,4.3,0.112532017,Residential,3,Allowed,Yes,9.472196596,Rainy,-5.35858154296875,90.7196044921875
15632,qp0988,48,4.3,0.131850257,Residential,3,Allowed,Yes,29.4512461,Sunny,-5.35858154296875,90.7305908203125
15633,qp0990,48,4.3,0.013577488,Residential,2,Not Allowed,Yes,17.10764847,Foggy,-5.35858154296875,90.7525634765625
15634,qp0992,48,4.3,0.068910433,Residential,3,Allowed,Yes,4.453628864,Snowy,-5.35858154296875,90.7635498046875
15635,qp0998,48,4.3,0.147516354,Residential,1,Not Allowed,No,23.79711627,Sunny,-5.35858154296875,90.7745361328125
15636,qp099b,48,4.3,0.156810457,Residential,2,Not Allowed,Yes,14.33910095,Foggy,-5.35858154296875,90.7855224609375
15637,qp09d2,48,4.3,0.978137004,Highway,3,Allowed,Yes,20.54449564,Sunny,-5.35858154296875,90.8074951171875
15638,qp09d8,48,4.3,0.938608795,Highway,3,Allowed,Yes,17.11622508,Foggy,-5.35858154296875,90.8184814453125
15639,qp09db,48,4.3,0.643273019,Highway,3,Allowed,Yes,19.25072573,Sunny,-5.35858154296875,90.8294677734375
15640,qp09e2,48,4.3,0.010900994,Residential,2,Not Allowed,Yes,12.67018907,Rainy,-5.35858154296875,90.8514404296875
15641,qp09e8,48,4.3,0.030047516,Residential,3,Allowed,Yes,16.57318504,Foggy,-5.35858154296875,90.8624267578125
15642,qp09eb,48,4.3,0.037232899,Residential,1,Not Allowed,No,19.23329102,Sunny,-5.35858154296875,90.8734130859375
15643,qp09s8,48,4.3,0.162813908,Residential,3,Allowed,Yes,9.142114829,Rainy,-5.35858154296875,90.9063720703125
15644,qp09sb,48,4.3,0.057213174,Residential,2,Not Allowed,Yes,29.0048368,Sunny,-5.35858154296875,90.9173583984375
15645,qp09t0,48,4.3,0.216936206,Residential,3,Allowed,Yes,13.41455089,Rainy,-5.35858154296875,90.9283447265625
15646,qp09t2,48,4.3,0.031310084,Residential,3,Allowed,Yes,20.5520264,Sunny,-5.35858154296875,90.9393310546875
15647,qp09t8,48,4.3,0.08558925,Residential,1,Not Allowed,No,28.62755548,Sunny,-5.35858154296875,90.9503173828125
15648,qp03t9,48,4.3,0.0587821,Residential,2,Not Allowed,Yes,26.94160849,Sunny,-5.35308837890625,90.5987548828125
15649,qp03tc,48,4.3,0.085119096,Residential,3,Allowed,Yes,22.36080719,Sunny,-5.35308837890625,90.6097412109375
15650,qp03w1,48,4.3,0.104184117,Residential,3,Allowed,Yes,5.185057704,Snowy,-5.35308837890625,90.6207275390625
15651,qp03w3,48,4.3,0.108712129,Residential,3,Allowed,Yes,15.9928638,Foggy,-5.35308837890625,90.6317138671875
15652,qp03w9,48,4.3,0.291243265,Street,1,Not Allowed,Yes,6.70528209,Snowy,-5.35308837890625,90.6427001953125
15653,qp03wc,48,4.3,0.235490765,Street,1,Not Allowed,Yes,14.93828986,Foggy,-5.35308837890625,90.6536865234375
15654,qp03x1,48,4.3,0.137118034,Residential,2,Not Allowed,Yes,11.43173736,Rainy,-5.35308837890625,90.6646728515625
15655,qp03x3,48,4.3,0.198065474,Residential,3,Allowed,Yes,14.803753615,Sunny,-5.35308837890625,90.6756591796875
15656,qp03x9,48,4.3,0.077189638,Residential,2,Not Allowed,Yes,18.17576987,Foggy,-5.35308837890625,90.6866455078125
15657,qp03xc,48,4.3,0.051940428,Residential,3,Allowed,Yes,21.86376185,Sunny,-5.35308837890625,90.6976318359375
15658,qp0981,48,4.3,0.143306387,Residential,1,Not Allowed,No,13.32022774,Rainy,-5.35308837890625,90.7086181640625
15659,qp0983,48,4.3,0.037908745,Residential,1,Not Allowed,No,6.909440795,Snowy,-5.35308837890625,90.7196044921875
15660,qp0989,48,4.3,0.055023802,Residential,1,Not Allowed,No,3.770001963,Snowy,-5.35308837890625,90.7305908203125
15661,qp098c,48,4.3,0.023279823,Residential,2,Not Allowed,Yes,8.869339811,Rainy,-5.35308837890625,90.7415771484375
15662,qp0991,48,4.3,0.159087474,Residential,2,Not Allowed,Yes,13.50699632,Rainy,-5.35308837890625,90.7525634765625
15663,qp0993,48,4.3,0.152718457,Residential,1,Not Allowed,No,14.41474328,Foggy,-5.35308837890625,90.7635498046875
15664,qp0999,48,4.3,0.074483884,Residential,3,Allowed,Yes,28.00186658,Sunny,-5.35308837890625,90.7745361328125
15665,qp099c,48,4.3,0.153424673,Residential,2,Not Allowed,Yes,11.7148913,Rainy,-5.35308837890625,90.7855224609375
15666,qp09d1,48,4.3,0.067891456,Residential,3,Allowed,Yes,18.21929861,Foggy,-5.35308837890625,90.7965087890625
15667,qp09d3,48,4.3,0.872231912,Highway,2,Allowed,No,18.98925998,Foggy,-5.35308837890625,90.8074951171875
15668,qp09d9,48,4.3,1.0,Highway,5,Allowed,No,9.583711289,Rainy,-5.35308837890625,90.8184814453125
15669,qp09dc,48,4.3,1.0,Highway,5,Allowed,No,24.62867916,Sunny,-5.35308837890625,90.8294677734375
15670,qp09e1,48,4.3,0.032528172,Residential,1,Not Allowed,No,12.21541145,Rainy,-5.35308837890625,90.8404541015625
15671,qp09e3,48,4.3,0.039285879,Residential,2,Not Allowed,Yes,13.71042243,Rainy,-5.35308837890625,90.8514404296875
15672,qp09e9,48,4.3,0.125186738,Residential,2,Not Allowed,Yes,19.69805119,Sunny,-5.35308837890625,90.8624267578125
15673,qp09s3,48,4.3,0.008388111,Residential,1,Not Allowed,No,5.941337486,Snowy,-5.35308837890625,90.8953857421875
15674,qp09s9,48,4.3,0.161140504,Residential,2,Not Allowed,Yes,7.075521177,Rainy,-5.35308837890625,90.9063720703125
15675,qp09sc,48,4.3,0.023110575,Residential,3,Allowed,Yes,23.28278623,Sunny,-5.35308837890625,90.9173583984375
15676,qp03t6,48,4.3,0.021321942,Residential,1,Not Allowed,No,4.719213973,Snowy,-5.34759521484375,90.5877685546875
15677,qp03td,48,4.3,0.008980759,Residential,1,Not Allowed,No,25.71442753,Sunny,-5.34759521484375,90.5987548828125
15678,qp03tf,48,4.3,0.03018626,Residential,2,Not Allowed,Yes,30.10367052,Sunny,-5.34759521484375,90.6097412109375
15679,qp03w4,48,4.3,0.098203189,Residential,2,Not Allowed,Yes,19.85381732,Sunny,-5.34759521484375,90.6207275390625
15680,qp03w6,48,4.3,0.026636709,Residential,2,Not Allowed,Yes,8.102600569,Rainy,-5.34759521484375,90.6317138671875
15681,qp03wd,48,4.3,0.285206663,Street,1,Not Allowed,Yes,3.198502208,Snowy,-5.34759521484375,90.6427001953125
15682,qp03wf,48,4.3,0.531153351,Highway,3,Allowed,Yes,4.824373722,Snowy,-5.34759521484375,90.6536865234375
15683,qp03x4,48,4.3,0.066675834,Residential,3,Allowed,Yes,27.28582635,Sunny,-5.34759521484375,90.6646728515625
15684,qp03x6,48,4.3,0.124532767,Residential,3,Allowed,Yes,10.95119166,Rainy,-5.34759521484375,90.6756591796875
15685,qp03xd,48,4.3,0.075522246,Residential,2,Not Allowed,Yes,15.87262174,Foggy,-5.34759521484375,90.6866455078125
15686,qp03xf,48,4.3,0.154765055,Residential,2,Not Allowed,Yes,14.737830905,Foggy,-5.34759521484375,90.6976318359375
15687,qp0984,48,4.3,0.042596072,Residential,3,Allowed,Yes,13.60304007,Rainy,-5.34759521484375,90.7086181640625
15688,qp0986,48,4.3,0.15867633,Residential,3,Allowed,Yes,12.58739888,Rainy,-5.34759521484375,90.7196044921875
15689,qp098d,48,4.3,0.123643457,Residential,2,Not Allowed,Yes,15.73630285,Foggy,-5.34759521484375,90.7305908203125
15690,qp0994,48,4.3,0.123611211,Residential,2,Not Allowed,Yes,30.08454635,Sunny,-5.34759521484375,90.7525634765625
15691,qp0996,48,4.3,0.058432495,Residential,3,Allowed,Yes,13.96607286,Rainy,-5.34759521484375,90.7635498046875
15692,qp099d,48,4.3,0.167238656,Residential,1,Not Allowed,No,23.25437037,Sunny,-5.34759521484375,90.7745361328125
15693,qp099f,48,4.3,0.018490149,Residential,1,Not Allowed,No,17.3273197,Foggy,-5.34759521484375,90.7855224609375
15694,qp09d4,48,4.3,0.04886726,Residential,3,Allowed,Yes,14.9117769,Foggy,-5.34759521484375,90.7965087890625
15695,qp09d6,48,4.3,0.371925759,Highway,2,Allowed,No,12.42411446,Rainy,-5.34759521484375,90.8074951171875
15696,qp09dd,48,4.3,0.300813381,Street,1,Not Allowed,Yes,12.96289415,Rainy,-5.34759521484375,90.8184814453125
15697,qp09df,48,4.3,0.198741641,Residential,3,Allowed,Yes,22.21950861,Sunny,-5.34759521484375,90.8294677734375
15698,qp09e4,48,4.3,0.050688302,Residential,1,Not Allowed,No,18.8541876,Foggy,-5.34759521484375,90.8404541015625
15699,qp09e6,48,4.3,0.040835611,Residential,3,Allowed,Yes,12.66279566,Rainy,-5.34759521484375,90.8514404296875
15700,qp09ed,48,4.3,0.095438584,Residential,1,Not Allowed,No,32.39988236,Sunny,-5.34759521484375,90.8624267578125
15701,qp09s6,48,4.3,0.114461208,Residential,2,Not Allowed,Yes,11.82134098,Rainy,-5.34759521484375,90.8953857421875
15702,qp09sd,48,4.3,0.214437611,Residential,3,Allowed,Yes,22.34955235,Sunny,-5.34759521484375,90.9063720703125
15703,qp09sf,48,4.3,0.021955373,Residential,2,Not Allowed,Yes,16.78036938,Foggy,-5.34759521484375,90.9173583984375
