Index,geohash,day,timestamp,demand,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather
8989,qp0946,48,2.45,0.033503514,Residential,1,Not Allowed,No,9.957612879,Rainy
8990,qp095d,48,2.45,0.010878044,Residential,2,Not Allowed,Yes,,Sunny
8991,qp03p7,48,2.45,0.155827553,Residential,3,Allowed,Yes,19.69665684,Sunny
8992,qp03pe,48,2.45,0.173269262,Residential,2,Not Allowed,Yes,21.12090939,Sunny
8993,qp0905,48,2.45,0.043093558,Residential,2,Not Allowed,Yes,13.30520985,Rainy
8994,qp0907,48,2.45,0.122130057,Residential,1,Not Allowed,No,13.91820906,Rainy
8995,qp090e,48,2.45,0.181015284,Residential,3,Allowed,Yes,13.09528346,Rainy
8996,qp091e,48,2.45,0.000496621,Residential,1,Not Allowed,No,13.80601761,Rainy
8997,qp0945,48,2.45,0.087924226,Residential,1,Not Allowed,No,28.83061227,Sunny
8998,qp0947,48,2.45,0.006764849,Residential,3,Allowed,Yes,23.66432876,Sunny
8999,qp0957,48,2.45,0.001588385,Residential,3,Allowed,Yes,20.19597282,Sunny
9000,qp095e,48,2.45,0.009970979,Residential,3,Allowed,Yes,7.389659225,Rainy
9001,qp09h5,48,2.45,0.047648835,Residential,3,Allowed,Yes,26.86732296,Sunny
9002,qp09h7,48,2.45,0.011510099,Residential,3,Allowed,Yes,18.91039622,Foggy
9003,qp03pk,48,2.45,0.03598139,Residential,1,Not Allowed,No,15.29012292,Foggy
9004,qp03ps,48,2.45,0.082303063,Residential,3,Allowed,Yes,14.76157186,Foggy
9005,qp090h,48,2.45,0.103533825,Residential,2,Not Allowed,Yes,34.1932458,Sunny
9006,qp090k,48,2.45,0.154898549,Residential,2,Not Allowed,Yes,13.35912872,Rainy
9007,qp090s,48,2.45,0.199095792,Residential,1,Not Allowed,No,19.55029547,Sunny
9008,qp091s,48,2.45,0.004001431,Residential,1,Not Allowed,No,11.4242113,Rainy
9009,qp091u,48,2.45,0.029116412,Residential,1,Not Allowed,No,9.716427408,Rainy
9010,qp094h,48,2.45,0.010012211,Residential,1,Not Allowed,No,19.75678785,Sunny
9011,qp095k,48,2.45,0.043000272,Residential,2,Not Allowed,Yes,15.74303633,Foggy
9012,qp095s,48,2.45,0.000431386,Residential,2,Not Allowed,Yes,29.70577566,Sunny
9013,qp09hh,48,2.45,0.160669643,Residential,3,Allowed,Yes,2.258038092,Snowy
9014,qp09hk,48,2.45,0.003295632,Residential,1,Not Allowed,No,21.04374458,Sunny
9015,qp09hs,48,2.45,0.069187404,Residential,3,Allowed,Yes,14.46479439,Foggy
9016,qp03pt,48,2.45,0.019161697,Residential,1,Not Allowed,No,19.73412825,Sunny
9017,qp090j,48,2.45,0.018911755,Residential,3,Allowed,Yes,16.52844924,Foggy
9018,qp090m,48,2.45,0.063074932,Residential,2,Not Allowed,Yes,3.605908498,Snowy
9019,qp090t,48,2.45,0.298619674,Street,1,Not Allowed,Yes,23.6044122,Sunny
9020,qp091v,48,2.45,0.018935532,Residential,1,Not Allowed,No,22.39928542,Sunny
9021,qp094j,48,2.45,0.002177759,Residential,2,Not Allowed,Yes,,
9022,qp094m,48,2.45,0.031918502,Residential,2,Not Allowed,Yes,26.54764818,Sunny
9023,qp094t,48,2.45,0.049714304,Residential,1,Not Allowed,No,14.83413116,Foggy
9024,qp095j,48,2.45,0.001360031,Residential,2,Not Allowed,Yes,14.70384223,Foggy
9025,qp095m,48,2.45,0.024321987,Residential,3,Allowed,Yes,21.39666995,Sunny
9026,qp095v,48,2.45,0.121252218,Residential,3,Allowed,Yes,17.04508776,Foggy
9027,qp09hj,48,2.45,0.178779009,Residential,2,Not Allowed,Yes,18.49663847,Foggy
9028,qp09hm,48,2.45,0.114846797,Residential,2,Not Allowed,Yes,24.94020146,Sunny
9029,qp09ht,48,2.45,0.108030908,Residential,3,Allowed,Yes,30.75532227,Sunny
9030,qp09hv,48,2.45,0.053180547,,2,Not Allowed,Yes,19.74606584,Sunny
9031,qp09jv,48,2.45,0.031734897,Residential,1,Not Allowed,No,31.32197016,Sunny
9032,qp03jq,48,2.45,0.019073629,Residential,3,Allowed,Yes,24.8606415,Sunny
9033,qp03jw,48,2.45,0.046788559,Residential,3,Allowed,Yes,29.31724291,Sunny
9034,qp03jy,48,2.45,0.038622191,Residential,3,Allowed,Yes,15.81304412,Foggy
9035,qp03nq,48,2.45,0.007230911,Residential,3,Allowed,Yes,19.76284765,Sunny
9036,qp03nw,48,2.45,0.05023003,Residential,2,Not Allowed,Yes,7.126861988,Rainy
9037,qp03ny,48,2.45,0.054496335,Residential,1,Not Allowed,No,7.629520755,Rainy
9038,qp03pq,48,2.45,0.023442344,Residential,3,Allowed,Yes,24.79350674,Sunny
9039,qp03pw,48,2.45,0.019148986,Residential,3,Allowed,Yes,11.58652846,Rainy
9040,qp03py,48,2.45,0.018246615,Residential,1,Not Allowed,No,9.678646651,Rainy
9041,qp090n,48,2.45,0.019092427,Residential,2,Not Allowed,Yes,17.57670604,Foggy
9042,qp090q,48,2.45,0.019045016,Residential,1,Not Allowed,No,14.79440042,Foggy
9043,qp090w,48,2.45,0.031973149,Residential,2,Not Allowed,Yes,10.0301825,Rainy
9044,qp091w,48,2.45,0.01020458,Residential,2,Not Allowed,Yes,5.04371595,Snowy
9045,qp091y,48,2.45,0.096066869,Residential,1,Not Allowed,No,12.95715315,Rainy
9046,qp094n,48,2.45,0.066239067,Residential,3,Allowed,Yes,16.31015453,Foggy
9047,qp094q,48,2.45,0.159983649,Residential,3,Allowed,Yes,14.63088889,Foggy
9048,qp094w,48,2.45,0.055829489,Residential,1,Not Allowed,No,21.06449958,Sunny
9049,qp094y,48,2.45,0.070684684,Residential,3,Allowed,Yes,17.27368663,Foggy
9050,qp095n,48,2.45,0.083157423,Residential,2,Not Allowed,Yes,8.502926512,Rainy
9051,qp095q,48,2.45,0.098955117,Residential,3,Allowed,Yes,23.68332287,Sunny
9052,qp095w,48,2.45,0.054040382,Residential,1,Not Allowed,No,,Rainy
9053,qp095y,48,2.45,0.004887982,Residential,2,Not Allowed,Yes,23.84301527,Sunny
9054,qp09hn,48,2.45,0.099482475,Residential,1,Not Allowed,No,21.4958279,Sunny
9055,qp09hq,48,2.45,0.007852863,Residential,2,Not Allowed,Yes,16.58413125,Foggy
9056,qp09hy,48,2.45,0.015837561,Residential,3,Allowed,Yes,15.48073081,Foggy
9057,qp09jn,48,2.45,0.000322163,Residential,3,Allowed,Yes,13.23914782,Rainy
9058,qp09jq,48,2.45,0.132969273,Residential,3,Allowed,Yes,11.47863614,Rainy
9059,qp03jr,48,2.45,0.037482064,Residential,3,Allowed,Yes,9.056279479,Rainy
9060,qp03jx,48,2.45,0.016148846,Residential,2,Not Allowed,Yes,12.65275706,Rainy
9061,qp03jz,48,2.45,0.035506551,Residential,2,Not Allowed,Yes,12.27201577,Rainy
9062,qp03nr,48,2.45,0.043552046,Residential,2,Not Allowed,Yes,14.04010365,Foggy
9063,qp03nx,48,2.45,0.077320251,Residential,1,Not Allowed,No,16.29402299,Foggy
9064,qp03nz,48,2.45,0.121152494,Residential,1,Not Allowed,No,16.59722401,Foggy
9065,qp03pp,48,2.45,0.051432349,Residential,3,Allowed,Yes,2.751416902,Snowy
9066,qp03pr,48,2.45,0.086680143,Residential,3,Allowed,Yes,9.70447646,Rainy
9067,qp03px,48,2.45,0.066985629,Residential,1,Not Allowed,No,28.74062435,Sunny
9068,qp03pz,48,2.45,0.049609219,Residential,2,Not Allowed,Yes,14.8793392,Foggy
9069,qp090p,48,2.45,0.002458628,Residential,3,Allowed,Yes,21.04714497,Sunny
9070,qp090r,48,2.45,0.064885921,Residential,3,Allowed,Yes,6.430308071,Snowy
9071,qp090x,48,2.45,0.089509565,Residential,3,Allowed,Yes,21.38728214,Sunny
9072,qp091r,48,2.45,0.009602416,Residential,1,Not Allowed,No,22.49336217,Sunny
9073,qp091z,48,2.45,0.020483338,Residential,1,Not Allowed,No,23.57822356,Sunny
9074,qp094p,48,2.45,0.027258612,Residential,3,Allowed,Yes,26.35909681,Sunny
9075,qp094r,48,2.45,0.421759538,Highway,4,Allowed,Yes,22.65855966,Sunny
9076,qp094x,48,2.45,0.090815372,Residential,3,Allowed,Yes,30.28541671,Sunny
9077,qp094z,48,2.45,0.032270832,Residential,3,Allowed,Yes,22.42464159,Sunny
9078,qp095p,48,2.45,0.004391438,Residential,3,Allowed,Yes,21.18996463,Sunny
9079,qp095r,48,2.45,0.10859789,Residential,2,Not Allowed,Yes,23.8172774,Sunny
9080,qp095x,48,2.45,0.053042751,Residential,1,Not Allowed,No,16.28621937,Foggy
9081,qp095z,48,2.45,0.036218774,Residential,1,Not Allowed,No,25.6872322,Sunny
9082,qp09hp,48,2.45,0.026616356,Residential,1,Not Allowed,No,12.38744443,Rainy
9083,qp09hr,48,2.45,0.008388288,Residential,1,Not Allowed,No,,Rainy
9084,qp09hz,48,2.45,0.034959401,Residential,3,Allowed,Yes,25.57080955,Sunny
9085,qp09jp,48,2.45,0.045917412,Residential,1,Not Allowed,No,13.73484267,Rainy
9086,qp09jz,48,2.45,0.000304207,Residential,2,Not Allowed,Yes,15.42594761,Foggy
9087,qp03m2,48,2.45,0.034463781,Residential,2,Not Allowed,Yes,5.247784887,Snowy
9088,qp03m8,48,2.45,0.010037688,Residential,2,Not Allowed,Yes,20.2130649,Sunny
9089,qp03mb,48,2.45,0.041346377,Residential,2,Not Allowed,Yes,16.82904428,Foggy
9090,qp03q0,48,2.45,0.061386241,Residential,2,Not Allowed,Yes,14.90113341,Foggy
9091,qp03q2,48,2.45,0.035005655,Residential,2,Not Allowed,Yes,6.155026635,Snowy
9092,qp03q8,48,2.45,0.033236656,Residential,1,Not Allowed,No,10.3294693,Rainy
9093,qp03qb,48,2.45,0.078303947,Residential,1,Not Allowed,No,17.3699965,Foggy
9094,qp03r0,48,2.45,0.059466889,Residential,3,Allowed,Yes,6.701592438,Snowy
9095,qp03r2,48,2.45,0.180305114,Residential,2,Not Allowed,Yes,10.51556559,Rainy
9096,qp03r8,48,2.45,0.017052932,Residential,3,Allowed,Yes,21.1448824,Sunny
9097,qp03rb,48,2.45,0.002908307,Residential,2,Not Allowed,Yes,9.308312411,Rainy
9098,qp0920,48,2.45,0.028949658,Residential,1,Not Allowed,No,21.22237652,Sunny
9099,qp0922,48,2.45,0.039055962,Residential,1,Not Allowed,No,24.0007568,Sunny
9100,qp0928,48,2.45,0.058243236,Residential,3,Allowed,Yes,17.19379196,Foggy
9101,qp0930,48,2.45,0.001756013,Residential,1,Not Allowed,No,3.000862051,Snowy
9102,qp0932,48,2.45,0.019607354,Residential,1,Not Allowed,No,21.18731093,Sunny
9103,qp093b,48,2.45,0.058245358,Residential,2,Not Allowed,Yes,16.97460033,Foggy
9104,qp0960,48,2.45,0.00707765,Residential,3,Allowed,Yes,15.67151977,Foggy
9105,qp0962,48,2.45,0.110628721,Residential,1,Not Allowed,No,23.61457821,Sunny
9106,qp0968,48,2.45,0.018475569,Residential,3,Allowed,Yes,15.94412802,Foggy
9107,qp096b,48,2.45,0.069978804,Residential,3,Allowed,Yes,21.27164452,Sunny
9108,qp0970,48,2.45,0.027332498,Residential,2,Not Allowed,Yes,24.53272989,Sunny
9109,qp0972,48,2.45,0.074882566,Residential,2,Not Allowed,Yes,13.98130439,Rainy
9110,qp0978,48,2.45,0.062602467,Residential,2,Not Allowed,Yes,19.16659115,Sunny
9111,qp097b,48,2.45,0.03004906,Residential,1,Not Allowed,No,18.27012831,Foggy
9112,qp09k0,48,2.45,0.029635424,Residential,3,Allowed,Yes,9.711436049,Rainy
9113,qp09k2,48,2.45,0.13885979,Residential,3,Allowed,Yes,10.09140893,Rainy
9114,qp09kb,48,2.45,0.068196745,Residential,3,Allowed,Yes,,Sunny
9115,qp09m0,48,2.45,0.079293448,Residential,3,Allowed,Yes,20.88350387,Sunny
9116,qp09m2,48,2.45,0.080614439,Residential,2,Not Allowed,Yes,1.275985554,Snowy
9117,qp09mb,48,2.45,0.016708457,Residential,1,Not Allowed,No,16.61982972,Foggy
9118,qp03m9,48,2.45,0.035426965,Residential,1,Not Allowed,No,21.18643818,
9119,qp03mc,48,2.45,0.025753901,Residential,1,Not Allowed,No,17.99715834,Foggy
9120,qp03q1,48,2.45,0.058342634,Residential,2,Not Allowed,Yes,14.73755564,Foggy
9121,qp03q3,48,2.45,0.082906911,Residential,1,Not Allowed,No,29.01218953,Sunny
9122,qp03q9,48,2.45,0.150844549,Residential,1,Not Allowed,No,27.15709728,Sunny
9123,qp03qc,48,2.45,0.077300414,Residential,2,Not Allowed,Yes,26.16853808,Sunny
9124,qp03r1,48,2.45,0.127735746,Residential,3,Allowed,Yes,15.56879468,Foggy
9125,qp03r3,48,2.45,0.071980613,Residential,2,Not Allowed,Yes,21.5842998,Sunny
9126,qp03r9,48,2.45,0.097965031,Residential,3,Allowed,Yes,18.25949902,Foggy
9127,qp03rc,48,2.45,0.016064825,Residential,2,Not Allowed,Yes,13.58428558,Rainy
9128,qp0921,48,2.45,0.050957439,Residential,3,Allowed,Yes,17.42314749,Foggy
9129,qp0929,48,2.45,0.048757242,Residential,3,Allowed,Yes,16.85437022,Foggy
9130,qp0933,48,2.45,0.000667053,Residential,3,Allowed,Yes,23.65326789,Sunny
9131,qp093c,48,2.45,0.024495668,Residential,2,Not Allowed,Yes,21.06250737,Sunny
9132,qp0961,48,2.45,0.063667863,Residential,1,Not Allowed,No,15.12002717,Foggy
9133,qp0963,48,2.45,0.052298044,Residential,2,Not Allowed,Yes,19.77473362,Sunny
9134,qp0969,48,2.45,0.047336253,Residential,2,Not Allowed,Yes,26.3506225,Sunny
9135,qp096c,48,2.45,0.054858551,Residential,1,Not Allowed,No,5.808281443,Snowy
9136,qp0971,48,2.45,0.005886127,Residential,1,Not Allowed,No,22.09285997,Sunny
9137,qp0973,48,2.45,0.022815289,Residential,1,Not Allowed,No,13.50685174,Rainy
9138,qp0979,48,2.45,0.05819405,Residential,3,Allowed,Yes,21.29615927,Sunny
9139,qp097c,48,2.45,0.177971058,Residential,3,Allowed,Yes,7.912104447,Rainy
9140,qp09k1,48,2.45,0.0230061,Residential,3,Allowed,Yes,23.83167544,Sunny
9141,qp09k3,48,2.45,0.055376167,Residential,2,Not Allowed,Yes,8.258397155,Rainy
9142,qp09m1,48,2.45,0.07402753,Residential,2,Not Allowed,Yes,9.882537611,Rainy
9143,qp09m9,48,2.45,0.010173263,Residential,3,Allowed,Yes,13.49165035,Rainy
9144,qp09mc,48,2.45,0.003354798,Residential,3,Allowed,Yes,18.60328778,Foggy
9145,qp03m6,48,2.45,0.032851997,Residential,3,Allowed,Yes,,Rainy
9146,qp03md,48,2.45,0.023779756,Residential,2,Not Allowed,Yes,33.06895021,Sunny
9147,qp03mf,48,2.45,0.031372257,Residential,2,Not Allowed,Yes,13.20153175,Rainy
9148,qp03q4,48,2.45,0.016209238,Residential,1,Not Allowed,No,18.21910606,Foggy
9149,qp03q6,48,2.45,0.079882212,Residential,1,Not Allowed,No,9.859580872,Rainy
9150,qp03qd,48,2.45,0.073657182,Residential,2,Not Allowed,Yes,20.2435106,Sunny
9151,qp03qf,48,2.45,0.174999305,Residential,2,Not Allowed,Yes,9.977634025,Rainy
9152,qp03r4,48,2.45,0.094165981,Residential,2,Not Allowed,Yes,22.76799862,Sunny
9153,qp03r6,48,2.45,0.098634191,Residential,3,Allowed,Yes,18.99077176,Foggy
9154,qp03rd,48,2.45,0.052738197,Residential,1,Not Allowed,No,21.98165703,Sunny
9155,qp03rf,48,2.45,0.076668177,Residential,1,Not Allowed,No,32.59534862,Sunny
9156,qp0924,48,2.45,0.052147767,Residential,1,Not Allowed,No,5.412798667,Snowy
9157,qp0926,48,2.45,0.098450084,Residential,1,Not Allowed,No,18.80781642,Foggy
9158,qp092d,48,2.45,0.061038777,Residential,2,Not Allowed,Yes,14.0341048,Foggy
9159,qp0936,48,2.45,0.011218009,,2,Not Allowed,Yes,11.03854928,Rainy
9160,qp096d,48,2.45,0.017805662,Residential,2,Not Allowed,Yes,15.54151883,Foggy
9161,qp096f,48,2.45,0.174260032,Residential,3,Allowed,Yes,25.32595067,Sunny
9162,qp0974,48,2.45,0.026943944,Residential,1,Not Allowed,No,22.63211072,Sunny
9163,qp0976,48,2.45,0.11613523,Residential,2,Not Allowed,Yes,26.93282527,Sunny
9164,qp097d,48,2.45,0.06304132,Residential,3,Allowed,Yes,22.98877024,Sunny
9165,qp097f,48,2.45,0.073241225,Residential,1,Not Allowed,No,22.06768142,Sunny
9166,qp09k4,48,2.45,0.012961354,Residential,3,Allowed,Yes,17.93353272,Foggy
9167,qp09k6,48,2.45,0.056036941,Residential,3,Allowed,Yes,31.34719876,Sunny
9168,qp09kf,48,2.45,0.014700041,Residential,2,Not Allowed,Yes,16.73917884,Foggy
9169,qp03m7,48,2.45,0.03590379,Residential,3,Allowed,Yes,24.91375336,Sunny
9170,qp03me,48,2.45,0.017893391,Residential,3,Allowed,Yes,19.86980293,Sunny
9171,qp03mg,48,2.45,0.106374261,Residential,1,Not Allowed,No,9.794087383,Rainy
9172,qp03q5,48,2.45,0.041535321,Residential,1,Not Allowed,No,5.106067693,Snowy
9173,qp03q7,48,2.45,0.06276256,Residential,2,Not Allowed,Yes,14.81188812,Foggy
9174,qp03qe,48,2.45,0.102742909,Residential,3,Allowed,Yes,28.50363471,Sunny
9175,qp03qg,48,2.45,0.272802197,Street,1,Not Allowed,Yes,5.083819872,Snowy
9176,qp03r5,48,2.45,0.048843122,Residential,1,Not Allowed,No,,Foggy
9177,qp03r7,48,2.45,0.009475914,Residential,2,Not Allowed,Yes,19.28086584,Sunny
9178,qp03re,48,2.45,0.153974435,Residential,2,Not Allowed,Yes,16.54995942,Foggy
9179,qp03rg,48,2.45,0.035034892,Residential,2,Not Allowed,Yes,16.12173508,Foggy
9180,qp0925,48,2.45,0.245951077,Street,1,Not Allowed,Yes,21.95419794,Sunny
9181,qp0927,48,2.45,0.126580094,Residential,2,Not Allowed,Yes,12.23163068,Rainy
9182,qp092e,48,2.45,0.087897368,Residential,3,Allowed,Yes,6.507104317,Snowy
9183,qp093g,48,2.45,0.05368238,Residential,2,Not Allowed,Yes,10.55350005,Rainy
9184,qp096g,48,2.45,0.071043748,Residential,3,Allowed,Yes,21.86331774,Sunny
9185,qp0975,48,2.45,0.152525307,Residential,1,Not Allowed,No,13.21460971,Rainy
9186,qp0977,48,2.45,0.090431543,Residential,3,Allowed,Yes,16.25060543,Foggy
9187,qp097e,48,2.45,0.216327945,Residential,3,Allowed,Yes,13.23918191,Rainy
9188,qp097g,48,2.45,0.120737573,Residential,1,Not Allowed,No,8.240798672,Rainy
9189,qp09ke,48,2.45,0.112979788,Residential,1,Not Allowed,No,8.159628857,Rainy
9190,qp03mk,48,2.45,0.014425566,Residential,2,Not Allowed,Yes,15.45927254,Foggy
9191,qp03ms,48,2.45,0.022255732,Residential,2,Not Allowed,Yes,23.8801064,Sunny
9192,qp03mu,48,2.45,0.037984108,Residential,3,Allowed,Yes,21.81708713,Sunny
9193,qp03qh,48,2.45,0.052335983,Residential,2,Not Allowed,Yes,6.408240041,Snowy
9194,qp03qk,48,2.45,0.002495541,Residential,1,Not Allowed,No,6.138772357,Snowy
9195,qp03qs,48,2.45,0.104280416,Residential,3,Allowed,Yes,14.18479865,Foggy
9196,qp03qu,48,2.45,0.169434178,Residential,3,Allowed,Yes,-2.825170503,Snowy
9197,qp03rh,48,2.45,0.06308876,Residential,2,Not Allowed,Yes,15.78245471,Foggy
9198,qp03rk,48,2.45,0.088750119,Residential,2,Not Allowed,Yes,33.23204425,Sunny
9199,qp03rs,48,2.45,0.028603748,Residential,2,Not Allowed,Yes,27.94569177,Sunny
9200,qp03ru,48,2.45,0.153293127,Residential,2,Not Allowed,Yes,22.60392024,Sunny
9201,qp092h,48,2.45,0.173134176,Residential,1,Not Allowed,No,22.85659557,Sunny
9202,qp092k,48,2.45,0.208169517,Residential,2,Not Allowed,Yes,19.24907677,Sunny
9203,qp092s,48,2.45,0.08277617,Residential,1,Not Allowed,No,18.5560349,Foggy
9204,qp093s,48,2.45,4.91E-05,Residential,2,Not Allowed,Yes,34.47338294,Sunny
9205,qp093u,48,2.45,0.034023803,Residential,2,Not Allowed,Yes,4.628495272,Snowy
9206,qp096h,48,2.45,0.015052946,Residential,2,Not Allowed,Yes,20.9800765,Sunny
9207,qp096s,48,2.45,0.008493445,Residential,2,Not Allowed,Yes,,Foggy
9208,qp096u,48,2.45,0.400446747,Highway,4,Allowed,Yes,22.03971627,Sunny
9209,qp097h,48,2.45,0.022109061,Residential,1,Not Allowed,No,2.276913662,Snowy
9210,qp097k,48,2.45,0.030428601,Residential,2,Not Allowed,Yes,18.24132922,Foggy
9211,qp097s,48,2.45,0.201394245,Residential,2,Not Allowed,Yes,10.08142271,Rainy
9212,qp097u,48,2.45,0.176856829,Residential,3,Allowed,Yes,27.29315512,Sunny
9213,qp09ks,48,2.45,0.016647517,Residential,1,Not Allowed,No,12.09201304,Rainy
9214,qp09ku,48,2.45,0.01955472,Residential,3,Allowed,Yes,5.173649762,Snowy
9215,qp09ms,48,2.45,0.010412548,Residential,2,Not Allowed,Yes,7.827583543,
9216,qp03mm,48,2.45,0.01576929,Residential,2,Not Allowed,Yes,22.43615176,Sunny
9217,qp03mt,48,2.45,0.046780534,Residential,1,Not Allowed,No,17.91243412,Foggy
9218,qp03mv,48,2.45,0.039312458,Residential,3,Allowed,Yes,32.7293065,Sunny
9219,qp03qj,48,2.45,0.135954775,Residential,3,Allowed,Yes,14.02054361,Foggy
9220,qp03qm,48,2.45,0.09597581,Residential,3,Allowed,Yes,6.418131049,Snowy
9221,qp03qv,48,2.45,0.045527179,Residential,3,Allowed,Yes,17.03262431,Foggy
9222,qp03rj,48,2.45,0.102334035,Residential,1,Not Allowed,No,9.294112417,Rainy
9223,qp03rm,48,2.45,0.145114162,Residential,3,Allowed,Yes,12.48324316,Rainy
9224,qp03rt,48,2.45,0.12419571,Residential,3,Allowed,Yes,14.47985888,Foggy
9225,qp03rv,48,2.45,0.152716225,Residential,2,Not Allowed,Yes,30.52059973,Sunny
9226,qp092j,48,2.45,0.220461916,Street,1,Not Allowed,Yes,16.76221305,Foggy
9227,qp092m,48,2.45,0.294286807,Street,1,Not Allowed,Yes,22.19911178,Sunny
9228,qp092t,48,2.45,0.090404257,Residential,2,Not Allowed,Yes,17.22405462,Foggy
9229,qp093v,48,2.45,0.038130999,Residential,2,Not Allowed,Yes,24.42724338,Sunny
9230,qp096j,48,2.45,0.057839129,Residential,3,Allowed,Yes,14.80642487,Foggy
9231,qp096m,48,2.45,0.056385693,Residential,1,Not Allowed,No,1.54108613,Snowy
9232,qp096t,48,2.45,0.211506482,Residential,3,Allowed,Yes,23.87875718,Sunny
9233,qp096v,48,2.45,0.815655393,Highway,4,Allowed,Yes,17.30557794,Foggy
9234,qp097t,48,2.45,0.034162693,Residential,3,Allowed,Yes,23.07438274,Sunny
9235,qp097v,48,2.45,0.263372681,Street,1,Not Allowed,Yes,8.035245778,Rainy
9236,qp09kt,48,2.45,0.002679907,Residential,1,Not Allowed,No,17.28605962,Foggy
9237,qp09kv,48,2.45,0.192837627,Residential,1,Not Allowed,No,1.64846828,Snowy
9238,qp09mt,48,2.45,0.02237766,Residential,1,Not Allowed,No,,Foggy
9239,qp09qj,48,2.45,0.005722177,Residential,1,Not Allowed,No,16.36173711,Foggy
9240,qp03mq,48,2.45,0.013110623,Residential,2,Not Allowed,Yes,7.885796178,Rainy
9241,qp03mw,48,2.45,0.014649159,Residential,2,Not Allowed,Yes,24.19521059,Sunny
9242,qp03my,48,2.45,0.068054201,Residential,3,Allowed,Yes,14.45117895,Foggy
9243,qp03qn,48,2.45,0.005762166,Residential,1,Not Allowed,No,18.71603221,Foggy
9244,qp03qq,48,2.45,0.011085932,Residential,2,Not Allowed,Yes,9.669906392,Rainy
9245,qp03qy,48,2.45,0.094524572,Residential,3,Allowed,Yes,16.96481198,Foggy
9246,qp03rn,48,2.45,0.015974122,Residential,1,Not Allowed,No,-0.063377258,Snowy
9247,qp03rq,48,2.45,0.051357886,Residential,3,Allowed,Yes,22.51900854,Sunny
9248,qp03rw,48,2.45,0.151481393,Residential,2,Not Allowed,Yes,5.418860897,Snowy
9249,qp03ry,48,2.45,0.177107803,Residential,1,Not Allowed,No,27.24588879,Sunny
9250,qp092n,48,2.45,0.211498592,Residential,3,Allowed,Yes,21.41514601,Sunny
9251,qp092q,48,2.45,0.192192699,Residential,1,Not Allowed,No,7.689036406,Rainy
9252,qp092w,48,2.45,0.181573247,Residential,3,Allowed,Yes,16.74179509,Foggy
9253,qp093q,48,2.45,0.019919493,Residential,1,Not Allowed,No,8.102960719,Rainy
9254,qp093w,48,2.45,0.136839537,Residential,3,Allowed,Yes,11.95065337,Rainy
9255,qp093y,48,2.45,0.106002964,Residential,3,Allowed,Yes,20.92444578,Sunny
9256,qp096n,48,2.45,0.128388589,Residential,2,Not Allowed,Yes,13.56879029,Rainy
9257,qp096q,48,2.45,0.634790039,Highway,5,Allowed,No,13.1822099,Rainy
9258,qp096w,48,2.45,0.250614914,Street,1,Not Allowed,Yes,20.41323434,Sunny
9259,qp096y,48,2.45,0.299786579,Street,1,Not Allowed,Yes,19.15348582,Sunny
9260,qp097w,48,2.45,0.00925979,Residential,2,Not Allowed,Yes,24.05195412,Sunny
9261,qp097y,48,2.45,0.091680992,Residential,2,Not Allowed,Yes,11.5209473,Rainy
9262,qp09kw,48,2.45,0.001243941,Residential,1,Not Allowed,No,24.39767051,Sunny
9263,qp09ky,48,2.45,0.003673973,Residential,2,Not Allowed,Yes,25.14980778,Sunny
9264,qp09mn,48,2.45,0.00108263,Residential,1,Not Allowed,No,11.76995213,Rainy
9265,qp09mw,48,2.45,0.015336792,Residential,1,Not Allowed,No,21.48869465,Sunny
9266,qp03mz,48,2.45,0.082135929,Residential,3,Allowed,Yes,15.94935275,Foggy
9267,qp03qr,48,2.45,0.008491913,Residential,2,Not Allowed,Yes,26.05841513,Sunny
9268,qp03rp,48,2.45,0.022600579,Residential,3,Allowed,Yes,10.27080687,Rainy
9269,qp03rr,48,2.45,0.088597687,Residential,1,Not Allowed,No,,Rainy
9270,qp03rx,48,2.45,0.096616905,Residential,2,Not Allowed,Yes,17.85466136,Foggy
9271,qp03rz,48,2.45,0.093571033,Residential,2,Not Allowed,Yes,24.46658047,Sunny
